date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates
2022-12-13,13617,,351711.6309236,6861.118815,13359.085402,0,87098.259645,5153.88,0,66913.6731536,12927.313672,15271.928784,0,0,0,0,0,3833.5,65454.94,0,1117.37,0,38129.33592,0,10848.171071,3904.657993,0,7073.06,1533.224993,2041.224459,1578.380004,1621.311795,1602.380375,2632.814842,34108.640625,0.814939975738525,3.51
2022-12-12,12456,,354367.6392924,9132.776859,4314.295242,0,84575.026709,5077.51,0,69544.750968,13952.7406704,24859.3062984,0,0,0,0,22539.3233296,5221.25,59115.07,0,1174.82,0,25992.334457,0,5148.939532,3573.154748,0,6455.45,1533.246329,2039.866077,1578.543226,1618.569611,1466.844535,2613.820701,34005.0390625,0.817049980163574,3.61
2022-12-11,8472,,318870.6179824,8012.986951,6552.376879,0,83391.787746,5570.89,0,30392.4155024,15548.3561688,14680.7573472,7663.33344,0,0,0,0,4209.7,53108.08,0,987.13,0,57814.0887770001,0,9026.355753,3768.594761,0,6181.85000000001,895.509083,795.21458,1578.347671,1620.602821,1454.239912,2601.00059,33476.4609375,0.817260026931763,3.57
2022-12-10,13456,,353271.8510108,7423.667522,8851.942198,0,74700.894309,5779.61,0,41171.2589064,12731.168828,20995.7090224,13502.06368,0,0,0,0,4872.56,47344.48,0,1004.68,0,82440.428795,0,10406.87233,3103.940993,0,6939.53,895.464785,794.766789,1578.301928,1618.977911,1452.76591,2625.767104,33476.4609375,0.817260026931763,3.57
2022-12-09,14108,,426767.75571,7707.741042,5400.222747,0,79888.602585,4658.37,0,67498.4584792,21825.9034784,7899.6195544,36720.1394,0,0,0,0,5019.15,43248.87,0,1204.88,0,106322.792395,0,12387.085541,3480.43,0,11856.92,895.632455,795.021459,1578.37109,1620.601496,1354.503053,2188.440935,33476.4609375,0.817260026931763,3.57
2022-12-08,12734,,455235.7336598,10216.635634,5200,0,74339.096023,5562.03,0,112121.86664,22581.2892032,9958.6842656,18793.41296,0,0,0,0,5497.8,48558.68,0,1379.48,0,104894.553216,0,11808.903444,2834,0,11615.23,564.246196,563.111958,1065.34173,1467.420482,746.442023,1585.509885,33781.48046875,0.818840026855469,3.48
2022-12-07,11480,,335037.9624278,12500.236889,13600,0,80444.022686,5319.51,0,73484.0692768,7765.5112192,7926.0763008,10765.15888,0,0,0,0,5291.51,50609.8,0,1372.47,0,26968.597829,0,10185.98478,2913.55,0,11554.44,875.366101,781.998866,1547.447631,1572.017281,1418.44328,2538.751408,33597.921875,0.824198007583618,3.42
2022-12-06,12915,,367059.158938,15050.190658,8600,0,81682.920069,4694.69,0,48963.226872,7824.8108232,12770.3977968,11221.30968,0,0,0,0,4618.9,55298.03,0,1382.59,0,78436.887718,0,14516.632085,2055.8,0,7810.1,875.272657,782.007199,1547.637179,1573.393036,1387.094929,2500.268236,33596.33984375,0.820179998874664,3.51
2022-12-05,12451,,1923226.49279382,14938.365904,14231.47753,0,81184.017765,4443.5,0,69449.8716016,9065.5409992,4693.791732,21804.00824,0,0,1535840.59438942,22539.3233296,5377.96,57534.05,0,1199.56,0,49011.499849,0,14986.967911,3278.7,0,1180.13,875.418614,782.067076,1550.574882,1945.034682,1416.733651,2429.304638,33947.1015625,0.81318998336792,3.6
2022-12-04,8735,,287133.7025758,13955.848972,19725.075187,0,76503.057969,3247.28,0,21682.6721272,8973.3985376,10920.250152,0,0,0,0,0,4167.4,59234.94,0,1071.55,0,37037.462475,0,12226.023695,2884.03,0,4121.16,875.483506,782.171989,1547.315038,1593.803791,1484.52908,2459.250057,34429.87890625,0.815710008144379,3.51
2022-12-03,13914,,304473.580111,15642.162408,19677.872123,0,71189.337162,4257.23,0,34360.0151608,22452.6546776,20208.3927416,9351.0914,0,0,0,0,4912.4,53524.15,0,893.65,0,9392.11623700001,0,14027.952619,5801.27,0,6578.58,875.37439,782.482033,1547.341213,1596.214062,1484.261233,2469.032651,34429.87890625,0.815710008144379,3.51
2022-12-02,16277,,273044.7388098,11360.170763,8426.414827,0,76419.447296,4083.27,0,36583.29416,7877.724316,6493.7627888,13593.29384,0,0,0,0,5692.45,50406.72,0,1284.06,0,11817.124371,0,14473.078126,7588.25,0,3528.84,875.376575,782.502855,1547.270924,1609.652513,1454.264744,2404.770711,34429.87890625,0.815710008144379,3.51
2022-12-01,15800,,273888.9296886,8930.106595,5072.376452,0,72303.459427,3993.14,0,67299.5767304,6081.4024656,12212.0692176,0,0,0,0,0,7737.22,49061.86,0,1111.82,0,0,0,15135.304181,9029.56,0,3937.84,875.242703,782.783555,1547.244827,1595.565721,1485.050249,2468.307565,34395.01171875,0.827986001968384,3.53
2022-11-30,12245,,274113.9061162,9992.204572,6367.014889,0,76272.001165,3728.61,0,61023.854024,11743.1461952,12918.190656,10765.15888,0,0,0,0,5523.18,37069.13,0,1003.64,0,0,0,10818.028291,9470.45,0,4005.98,875.180433,782.111337,1547.542419,1593.741474,1484.737942,2425.003839,34589.76953125,0.83704000711441,3.68
2022-11-29,11195,,262214.4104624,11444.069255,5256.723356,0,65845.821824,3681.96,0,52257.5479496,8731.6386136,5822.3088112,27277.81784,0,0,0,0,5311.05,38341.8,0,933.92,0,0,0,5778.476625,9361.09,0,3437.96,875.409287,782.399711,1547.636656,1593.121689,1372.748562,2372.910283,33852.53125,0.836099982261658,3.75
2022-11-28,11351,,342652.1444158,7821.796496,12244.495956,0,82469.47,4374.43,0,77345.8419496,13863.3351136,7229.99018,27186.58768,0,0,0,22539.3233296,7555.95,35435.77,0,1108.14,0,0,0,11267.174632,13411.359325,0,5389.45,879.303086,786.52512,1553.64158,1601.230642,1370.674582,2342.654744,33849.4609375,0.82955002784729,3.69
2022-11-27,8309,,234280.988311,7065.152442,11150.202332,0,80530.18,3943.12,0,15914.1891104,5178.2238816,4479.400856,9852.85728,0,0,0,0,5800.9,29813.14,0,902.33,0,0,0,31230.381977,9171.813523,0,6812.65,873.562608,781.251094,1545.357852,1586.06422,1240.347286,2186.863849,34347.03125,0.825529992580414,3.68
2022-11-26,11610,,232768.1198662,6459.863983,6096.958879,0,79293.11,3977.69,0,17429.522068,6903.3862072,11458.508096,13502.06368,0,0,0,0,5717.7,27257.86,0,890.25,0,0,0,24841.270944,8493.047711,0,7895.3,875.305963,782.226906,1547.378843,1596.060738,1219.304795,2164.311053,34347.03125,0.825529992580414,3.68
2022-11-25,15651,,265439.45497,3348.011844,1919.55244,0,96893.72,5649.89,0,29561.3087448,5799.5012712,12918.190656,7115.95248,0,0,0,0,10300.24,26151.15,0,1549,0,0,0,32501.630992,8975.611148,0,7486.4,875.39112,782.242616,1547.507027,1596.97345,1120.534594,1955.646587,34347.03125,0.825529992580414,3.68
2022-11-24,3876,,233775.5416726,3140.98851,380.868091,0,64433.81,3958.89,0,47423.2617712,4455.6810144,11139.202536,11905.53588,0,0,0,0,5593.68,23949.52,0,733.34,0,0,0,33784.456319,3481.962245,0,7410.41,875.724337,782.405146,1547.555884,1594.055414,1124.436956,1865.757569,34194.05859375,0.828260004520416,3.71
2022-11-23,10105,,253295.5172798,3053.895257,227.90575,0,72891.06,3732.8,0,73445.7526096,5674.515952,7651.4735192,10765.15888,0,0,0,0,5384.68,23152.3,0,988.84,0,0,0,22591.169196,2048.088454,0,7350.17,875.515162,782.608407,1547.579852,1599.285494,1113.53462,1712.184127,34194.05859375,0.840719997882843,3.71
2022-11-22,8701,,244130.6184406,3653.392281,470.050924,0,64467.38,3443.1,0,55617.5547424,11497.7370648,11863.5700064,13638.90892,0,0,0,0,6081.13,23216.28,0,946.43,0,0,0,30319.766827,1284.779332,0,7617.65,875.829497,783.016529,1547.758363,1597.260207,645.983042,949.040705,34098.1015625,0.845480024814606,3.76
2022-11-21,11071,,275489.7297694,2783.35702,432.406242,0,58468.91,3677.46,0,51324.2634128,10914.7763424,8877.6068696,27186.58768,0,0,0,22539.3233296,5789.79,22615.39,0,985.7,0,0,0,46164.078873,1392.94,0,7781.14,0,0,0,0,0,0,33700.28125,0.841300010681152,3.83
2022-11-20,8670,,209435.4574224,2292.721809,493.583653,0,58813.94,2976.26,0,51538.6542888,8984.3461568,11684.7588928,0,0,0,0,0,3591.14,22547.08,0,669.83,0,0,0,33528.542622,1384.87,0,8016.73,0,0,0,0,0,0,33745.69140625,0.843159973621368,3.82
2022-11-19,13237,,185304.520676,2279.654629,319.885981,0,54498.2,3321.94,0,52006.6650096,5849.6778592,16500.7990392,0,0,0,0,0,3188.85,21480.5,0,794.09,0,0,0,12399.668158,2279.09,0,7632.5,0,0,0,0,0,0,33745.69140625,0.843159973621368,3.82
2022-11-18,15273,,271724.8258044,2195.36548,110.258213,0,55708.47,2930.36,0,149466.932636,12184.7001696,9226.1060808,11495.00016,0,0,0,0,3605.88,19975.15,0,868.27,0,0,0,54.723065,0,0,910.61,0,0,0,0,0,0,33745.69140625,0.843159973621368,3.82
2022-11-17,12074,,213610.5662588,1951.055032,208.961932,0,55963.495863,2530.29,0,95388.4306928,14385.1716288,13011.2454192,0,0,0,0,0,3192.8,18183.09,0,780.16,0,0,0,274.375691,22.96,0,4664.53,0,0,0,0,0,0,33546.3203125,0.83925998210907,3.77
2022-11-16,13133,,175700.2756146,1816.725471,381.25967,0,50143.96321,2349.73,0,67008.55252,8034.6401912,11890.9390544,0,0,0,0,0,3482,18194.04,0,710.41,0,0,0,680.295498,42.25,0,7627.47,0,0,0,0,0,0,33553.828125,0.84171998500824,3.67
2022-11-15,11745,,163357.021362,2112.403335,7615.137259,0,47848.292098,2016.35,0,56197.77856,3800.6484656,8752.6215504,0,0,0,0,0,2861.59,18574.57,0,886.43,0,0,0,758.410094000001,0.53,0,8583.26,0,0,0,0,0,0,33592.921875,0.850883007049561,3.8
2022-11-14,11446,,865101.792727376,2622.520235,15678.861491,0,60687.21329,2327.1,0,86417.76906,6716.3643792,11744.0584968,0,0,0,624128.204377776,22539.3233296,3248.44,21216.97,0,955.65,0,0,0,809.838068,0,0,3041.48,0,0,0,0,0,0,33536.69921875,0.847519993782044,3.88
2022-11-13,7398,,138925.4139194,2547.935773,8966.676355,0,60739.755577,2389.29,0,21598.74038,3500.5012392,7642.3505032,0,0,0,0,0,2456.73,22229.12,0,763.18,0,0,0,1293.654092,0,0,2946.48,0,0,0,0,0,0,33747.859375,0.855019986629486,3.82
2022-11-12,11284,,136338.1234052,2506.673173,3342.003877,0,60657.037538,2367.53,0,20618.01616,1605.650816,16382.1998312,0,0,0,0,0,2660.1,20432.83,0,635.98,0,0,0,253.97201,0,0,2860.13,0,0,0,0,0,0,33747.859375,0.855019986629486,3.82
2022-11-11,11614,,144301.5675958,3232.001103,2084.240549,0,52961.178411,2473.51,0,28258.54206,18815.3081984,7566.6294704,0,0,0,0,0,2745.7,20421.59,0,1302.59,0,0,0,194.317804,0,0,2620.96,0,0,0,0,0,0,33747.859375,0.855019986629486,3.82
2022-11-10,12727,,172193.6418692,3196.184106,1991.826237,0,43445.678241,2528.9,0,74603.46334,4249.5008528,10403.8874464,0,0,0,0,0,3875.26,22386.4,0,1535.36,0,0,0,214.431646,0,0,2108.75,0,0,0,0,0,0,33715.37109375,0.879649996757507,3.82
2022-11-09,11941,,156114.6021506,3378.794859,1247.3363,0,50282.547879,2594.89,0,64910.25884,0,2103.7674896,0,0,0,0,0,3253.24,24141.16,0,889.33,0,0,0,209.836783,0,0,1206.44,0,0,0,0,0,0,32513.939453125,0.865599989891052,4.12
2022-11-08,11148,,199334.117960192,4090.124809,250,0,52832.781523,2232.35,0,58524.14764,0,1149.500016,0,0,0,48060.157764192,0,4451.54,24137.5,0,696.77,0,0,0,138.156208,0,0,1229.09,0,0,0,0,0,0,33160.828125,0.868210017681122,4.14
2022-11-07,12482,,617794.731822784,4688.067727,1250,0,51280.19371,2082.9,0,0,0,1040.023824,0,0,0,515137.247352784,0,3313.3,35384.76,0,745.02,0,0,0,177.869209,0,0,1136.35,0,0,0,0,0,0,32827,0.88248997926712,4.22
2022-11-06,8352,,104630.286398,5154.210361,2750,0,51434.280972,2042.13,0,0,0,0,0,0,0,0,0,2790.18,36842.37,0,762.88,0,0,0,163.245065,0,0,1130.99,0,0,0,0,0,0,32403.220703125,0.895160019397736,4.17
2022-11-05,12398,,102165.042557,5952.316088,1500,0,51763.011114,1836.38,0,0,0,0,0,0,0,0,0,2217.88,35536.25,0,708.96,0,0,0,184.395355,0,0,1021.85,0,0,0,0,0,0,32403.220703125,0.895160019397736,4.17
2022-11-04,14484,,114497.147485,6348.768277,750,0,59496.235611,1929.66,0,0,0,0,0,0,0,0,0,3503.49,39220.37,0,767.64,0,0,0,173.933597,0,0,895.05,0,0,0,0,0,0,32403.220703125,0.895160019397736,4.17
2022-11-03,13886,,113116.164589,6598.992534,3500,0,59569.114064,2011.64,0,0,0,0,0,0,0,0,0,4421.07,33347.84,0,910.06,0,0,0,166.417991,0,0,799.03,0,0,0,0,0,0,32001.25,0.878400027751923,4.14
2022-11-02,12164,,107167.768994,6786.529901,3050,0,53752.152969,1905.53,0,0,0,0,0,0,0,0,0,3654.37,34565.16,0,1054.55,0,0,0,177.356124,0,0,761.12,0,0,0,0,0,0,32147.759765625,0.870360016822815,4.1
2022-11-01,15495,,102478.163087,7007.374846,2400,0,49172.604553,1655.88,0,0,0,0,0,0,0,0,0,4281.43,35402.72,0,995.01,0,0,0,173.973688,0,0,380.17,0,0,0,0,0,0,32653.19921875,0.871980011463165,4.07
2022-10-31,11487,,95605.016385,5779.976215,1000,0,44644.817944,1604.42,0,0,0,0,0,0,0,0,0,4761.09,35861.36,0,817.84,0,0,0,167.802226,0,0,109.71,0,0,0,0,0,0,32732.94921875,0.862370014190674,4.1
2022-10-30,7892,,94449.922115,2861.380153,1600,0,45297.019812,1745.17,0,0,0,0,0,0,0,0,0,4100.62,36564.31,0,706.48,0,0,0,165.65215,0,0,194.29,0,0,0,0,0,0,32861.80078125,0.864600002765656,4.02
2022-10-29,11612,,95443.521133,3922.556706,3800,0,44078.539834,1742.89,0,0,0,0,0,0,0,0,0,4416.42,35240.36,0,662.34,0,0,0,169.094593,0,0,382.32,0,0,0,0,0,0,32861.80078125,0.864600002765656,4.02
2022-10-28,13133,,100583.393154,7599.720097,3400,0,43734.544932,1837.89,0,0,0,0,0,0,0,0,0,6010.69,35255.88,0,643.93,0,0,0,194.868125,0,0,812.87,0,0,0,0,0,0,32861.80078125,0.864600002765656,4.02
2022-10-27,12477,,108131.377591,10857.559036,2600,0,45550.117104,1971.18,0,0,0,0,0,0,0,0,0,8021.02,35734.5,0,878.98,0,0,0,141.151451,0,0,1236.87,0,0,0,0,0,0,32033.279296875,0.859239995479584,3.96
2022-10-26,11562,,121252.738096,24392.852882,5000,0,47685.567254,1737.06,0,0,0,0,0,0,0,0,0,10395.81,28993.68,0,927.21,0,0,0,166.90796,0,0,999.65,0,0,0,0,0,0,31839.109375,0.87243002653122,4.04
2022-10-25,10011,,101310.763476,6933.334012,3200,0,48664.759464,1695.83,0,0,0,0,0,0,0,0,0,6596.38,32430.99,0,609.81,0,0,0,0,0,0,416.66,0,0,0,0,0,0,31836.740234375,0.884350001811981,4.1
2022-10-24,9585,,89412.708074,2363.01621,780,0,45442.251864,1720.28,0,0,0,0,0,0,0,0,0,6929.49,30239.42,0,680.29,0,0,0,0,0,0,162.96,0,0,0,0,0,0,31499.619140625,0.881470024585724,4.25
2022-10-23,6431,,80427.401395,2858.427712,295,0,41609.313683,1619.12,0,0,0,0,0,0,0,0,0,5856.42,26330.12,0,628.48,0,0,0,0,0,0,83.52,0,0,0,0,0,0,31082.560546875,0.891149997711182,4.21
2022-10-22,9586,,82087.854911,3549.355578,0,0,42095.279333,1524.77,0,0,0,0,0,0,0,0,0,6054.24,26978.3,0,636.36,0,0,0,0,0,0,117.55,0,0,0,0,0,0,31082.560546875,0.891149997711182,4.21
2022-10-21,13184,,85754.165381,5475.21654,180,0,44507.338841,1400.59,0,0,0,0,0,0,0,0,0,5146.9,26906.86,0,763.58,0,0,0,0,0,0,337.68,0,0,0,0,0,0,31082.560546875,0.891149997711182,4.21
2022-10-20,13589,,82244.430025,3334.837201,3310,0,46648.452824,1757.5,0,0,0,0,0,0,0,0,0,4759.48,20072.47,0,788.36,0,0,0,0,0,0,497.33,0,0,0,0,0,0,30333.58984375,0.891979992389679,4.24
2022-10-19,11916,,81704.458472,6046.09541,4125,0,43753.843062,1635.62,0,0,0,0,0,0,0,0,0,3406.97,20518.88,0,847.3,0,0,0,0,0,0,382.75,0,0,0,0,0,0,30423.810546875,0.881500005722046,4.14
2022-10-18,11412,,73735.617427,4059.044367,2493.405978,3175.326265,39753.460817,1573.49,0,0,0,0,0,0,0,0,0,3792.47,16836.29,0,927.28,0,0,0,0,0,0,166.85,0,0,0,0,0,0,30523.80078125,0.880750000476837,4.01
2022-10-17,12379,,73406.288131,3862.129085,4114.956109,5161.065536,36569.997401,1500.65,0,0,0,0,0,0,0,0,0,3695.02,16603.89,0,764.64,0,0,0,0,0,0,106.94,0,0,0,0,0,0,30185.8203125,0.88934999704361,4.02
2022-10-16,8182,,71278.367019,2691.250583,4008.771532,4305.957048,36145.747856,1377.19,0,0,0,0,0,0,0,0,0,3143.97,17557.92,0,703.27,0,0,0,0,0,0,139.29,0,0,0,0,0,0,29634.830078125,0.884649991989136,4
2022-10-15,12693,,78846.486599,3275.563547,7907.097143,5368.309728,39650.676181,1388.1,0,0,0,0,0,0,0,0,0,2676.27,16472.07,0,654.39,0,0,0,0,0,0,120.01,0,0,0,0,0,0,29634.830078125,0.884649991989136,4
2022-10-14,14380,,77130.655257,2997.23584,3980.890325,5618.276695,40921.012397,1453.48,0,0,0,0,0,0,0,0,0,3346.65,16533.5,0,725.2,0,0,0,0,0,0,99.41,0,0,0,0,0,0,29634.830078125,0.884649991989136,4
2022-10-13,11899,,79431.319246,3521.870289,5168.36686,3523.54376,41565.118926,1539.06,0,0,0,0,0,0,0,0,0,3633.56,16118.06,0,765.1,0,0,0,147.129411,0,0,2064.51,0,0,0,0,0,0,30038.720703125,0.900449991226196,3.97
2022-10-12,12291,,71478.282707,3046.817672,3697.232206,2313.546208,36409.179273,1418.88,0,0,0,0,0,0,0,0,0,3721.11,13675.61,0,760.65,0,0,0,2334.267348,0,0,2850.99,0,0,0,0,0,0,29210.849609375,0.911759972572327,3.91
2022-10-11,12540,,68403.543431,3529.109323,5310,3419.885168,32076.923718,1449.01,0,0,0,0,0,0,0,0,0,4165.79,11139.36,0,747.07,0,0,0,2451.535222,0,0,2874.86,0,0,0,0,0,0,29239.189453125,0.902819991111755,3.93
2022-10-10,12802,,76199.177041,4911.59089,4410,5570.509307,41434.128644,1373.52,0,0,0,0,0,0,0,0,0,3509.8,7204.4,0,746.25,0,0,0,2797.8782,0,0,2961.1,0,0,0,0,0,0,29202.880859375,0.90311998128891,3.89
2022-10-09,8452,,72956.051013,3497.732385,0,6112.276931,40122.248232,1605.27,0,0,0,0,0,0,0,0,0,3157.79,11838.56,0,627.46,0,0,0,1679.783465,0,0,3047.93,0,0,0,0,0,0,29296.7890625,0.8958899974823,3.89
2022-10-08,13252,,76613.098176,4971.516842,3150,6014.705689,37521.078642,1521.86,0,0,0,0,0,0,0,0,0,2934.66,13139.35,0,650.96,0,0,0,2341.957003,0,0,3290.01,0,0,0,0,0,0,29296.7890625,0.8958899974823,3.89
2022-10-07,15363,,80617.776293,6083.756244,2995,6627.809934,42057.826002,1381.07,0,0,0,0,0,0,0,0,0,4219.66,9651.21,0,701.94,0,0,0,2886.074113,0,0,3379.43,0,0,0,0,0,0,29296.7890625,0.8958899974823,3.89
2022-10-06,15507,,94969.510873,5897.784862,3330,7801.582855,44718.934527,1565.85,0,0,0,0,0,0,0,0,0,3964.4,21649.26,0,780.65,0,0,0,1706.738629,0,0,3098.31,0,0,0,0,0,0,29926.939453125,0.880639970302582,3.83
2022-10-05,12666,,105689.673103,7373.416377,6120,8669.74695,46035.766254,1818.62,0,0,0,0,0,0,0,0,0,3275.12,25467.41,0,823.39,0,0,0,2281.333522,0,0,3365.87,0,0,0,0,0,0,30273.869140625,0.873260021209717,3.76
2022-10-04,14057,,98554.275708,5891.631054,6300,5759.286174,45673.99,1767.91,0,0,0,0,0,0,0,0,0,3877.52,22169.92,0,746.58,0,0,0,2362.11848,0,0,3465.32,0,0,0,0,0,0,30316.3203125,0.882290005683899,3.62
2022-10-03,15962,,91547.445157,5425.25302,6390,5055.856212,38496.241936,1979.58,0,0,0,0,0,0,0,0,0,3799.77,22983.59,0,779.68,0,0,0,2472.653989,0,0,3537.82,0,0,0,0,0,0,29490.890625,0.897620022296906,3.67
2022-10-02,9248,,92913.665101,4267.79182,10790,4606.273791,36054.352418,1824.57,0,0,0,0,0,0,0,0,0,3545.97,24212.06,0,774.88,0,0,0,2175.657072,0,0,3880.11,0,0,0,0,0,0,28725.509765625,0.895299971103668,3.83
2022-10-01,15416,,93327.479335,2542.035368,8520,4580.63435,40956.728052,1837.96,0,0,0,0,0,0,0,0,0,3083.13,23570.06,0,867.11,0,0,0,2318.831565,0,0,4314.99,0,0,0,0,0,0,28725.509765625,0.895299971103668,3.83
2022-09-30,17615,,86609.861908,8150.745503,3240,5588.723298,36718.685737,1736.39,0,0,0,0,0,0,0,0,0,2773.11,20400.73,0,909.35,0,0,0,1805.62737,0,0,4421.5,0,0,0,0,0,0,28725.509765625,0.895299971103668,3.83
2022-09-29,13131,,92446.822404,10738.570567,4680,6815.417331,37169.804886,2112.79,0,0,0,0,0,0,0,0,0,2399.36,20217.9,0,688.19,0,0,0,2111.92962,0,0,4222.86,0,0,0,0,0,0,29225.609375,0.922850012779236,3.76
2022-09-28,12182,,56241.929443,4329.481036,2520,4238.901737,27049.324467,1614.39,0,0,0,0,0,0,0,0,0,1900.66,6059.76,0,1369.12,0,0,0,2045.662203,0,0,4042.63,0,0,0,0,0,0,29683.740234375,0.932179987430573,3.72
2022-09-27,11165,,68966.562698,5039.964801,2400,3849.127678,38443.014802,2032.42,0,0,0,0,0,0,0,0,0,2695.34,6132.28,0,1834.72,0,0,0,2282.125417,0,0,3205.57,0,0,0,0,0,0,29134.990234375,0.928260028362274,3.97
